floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms
5,T,9,7,3,RLRLRLR,3689.8437157057674,01:01:30
5,T,9,8,0,LLLLRRRR,3346.1324525071486,00:55:46
5,T,9,8,1,RRRRLLLL,3346.1324525071486,00:55:46
5,T,9,8,2,LRLRLRLR,3346.1324525071486,00:55:46
5,T,9,8,3,RLRLRLRL,3346.1324525071486,00:55:46
5,T,9,9,0,LLLLLRRRR,3069.1007366765507,00:51:09
5,T,9,9,1,RRRRRLLLL,3346.1324525071486,00:55:46
5,T,9,9,2,LRLRLRLRL,3069.1007366765507,00:51:09
5,T,9,9,3,RLRLRLRLR,3346.1324525071486,00:55:46
5,T,9,10,0,LLLLLRRRRR,3069.1007366765507,00:51:09
5,T,9,10,1,RRRRRLLLLL,3069.1007366765507,00:51:09
5,T,9,10,2,LRLRLRLRLR,3069.1007366765507,00:51:09
5,T,9,10,3,RLRLRLRLRL,3069.1007366765507,00:51:09
5,T,10,1,0,L,7992.434884882951,02:13:12
5,T,10,1,1,R,7957.383203558341,02:12:37
5,T,10,2,0,LR,6441.094656569063,01:47:21
5,T,10,2,1,RL,6441.094656569063,01:47:21
5,T,10,3,0,LLR,4513.998445456461,01:15:14
5,T,10,3,1,RRL,6441.094656569063,01:47:21
5,T,10,3,2,LRL,4513.998445456461,01:15:14
5,T,10,3,3,RLR,6441.094656569063,01:47:21
5,T,10,4,0,LLRR,4513.998445456461,01:15:14
5,T,10,4,1,RRLL,4513.998445456461,01:15:14
5,T,10,4,2,LRLR,4513.998445456461,01:15:14
5,T,10,4,3,RLRL,4513.998445456461,01:15:14
5,T,10,5,0,LLLRR,3785.8437157057674,01:03:06
5,T,10,5,1,RRRLL,4513.998445456461,01:15:14
5,T,10,5,2,LRLRL,3785.8437157057674,01:03:06
5,T,10,5,3,RLRLR,4513.998445456461,01:15:14
5,T,10,6,0,LLLRRR,3785.8437157057674,01:03:06
5,T,10,6,1,RRRLLL,3785.8437157057674,01:03:06
5,T,10,6,2,LRLRLR,3785.8437157057674,01:03:06
5,T,10,6,3,RLRLRL,3785.8437157057674,01:03:06
5,T,10,7,0,LLLLRRR,3418.1324525071486,00:56:58
5,T,10,7,1,RRRRLLL,3785.8437157057674,01:03:06
5,T,10,7,2,LRLRLRL,3418.1324525071486,00:56:58
5,T,10,7,3,RLRLRLR,3785.8437157057674,01:03:06
5,T,10,8,0,LLLLRRRR,3418.1324525071486,00:56:58
5,T,10,8,1,RRRRLLLL,3418.1324525071486,00:56:58
5,T,10,8,2,LRLRLRLR,3418.1324525071486,00:56:58
5,T,10,8,3,RLRLRLRL,3418.1324525071486,00:56:58
5,T,10,9,0,LLLLLRRRR,3125.1007366765507,00:52:05
5,T,10,9,1,RRRRRLLLL,3418.1324525071486,00:56:58
5,T,10,9,2,LRLRLRLRL,3125.1007366765507,00:52:05
5,T,10,9,3,RLRLRLRLR,3418.1324525071486,00:56:58
5,T,10,10,0,LLLLLRRRRR,3125.1007366765507,00:52:05
5,T,10,10,1,RRRRRLLLLL,3125.1007366765507,00:52:05
5,T,10,10,2,LRLRLRLRLR,3125.1007366765507,00:52:05
5,T,10,10,3,RLRLRLRLRL,3125.1007366765507,00:52:05
5,L,1,1,0,L,4377.668301676802,01:12:58
5,L,1,1,1,R,4508.986405700751,01:15:09
5,L,1,2,0,LR,3918.7082767080183,01:05:19
5,L,1,2,1,RL,3918.7082767080183,01:05:19
5,L,1,3,0,LLR,3918.7082767080183,01:05:19
5,L,1,3,1,RRL,3118.486227349692,00:51:58
5,L,1,3,2,LRL,3918.7082767080183,01:05:19
5,L,1,3,3,RLR,3118.486227349692,00:51:58
5,L,1,4,0,LLRR,3118.486227349692,00:51:58
5,L,1,4,1,RRLL,3118.486227349692,00:51:58
5,L,1,4,2,LRLR,3118.486227349692,00:51:58
5,L,1,4,3,RLRL,3118.486227349692,00:51:58
5,L,1,5,0,LLLRR,3118.486227349692,00:51:58
5,L,1,5,1,RRRLL,2860.497331511052,00:47:40
5,L,1,5,2,LRLRL,3118.486227349692,00:51:58
5,L,1,5,3,RLRLR,2860.497331511052,00:47:40
5,L,1,6,0,LLLRRR,2860.497331511052,00:47:40
5,L,1,6,1,RRRLLL,2860.497331511052,00:47:40
5,L,1,6,2,LRLRLR,2860.497331511052,00:47:40
5,L,1,6,3,RLRLRL,2860.497331511052,00:47:40
5,L,1,7,0,LLLLRRR,2860.497331511052,00:47:40
5,L,1,7,1,RRRRLLL,2558.113506438863,00:42:38
5,L,1,7,2,LRLRLRL,2860.497331511052,00:47:40
5,L,1,7,3,RLRLRLR,2558.113506438863,00:42:38
5,L,1,8,0,LLLLRRRR,2558.113506438863,00:42:38
5,L,1,8,1,RRRRLLLL,2558.113506438863,00:42:38
5,L,1,8,2,LRLRLRLR,2558.113506438863,00:42:38
5,L,1,8,3,RLRLRLRL,2558.113506438863,00:42:38
5,L,1,9,0,LLLLLRRRR,2558.113506438863,00:42:38
5,L,1,9,1,RRRRRLLLL,2454.54800213001,00:40:55
5,L,1,9,2,LRLRLRLRL,2558.113506438863,00:42:38
5,L,1,9,3,RLRLRLRLR,2454.54800213001,00:40:55
5,L,1,10,0,LLLLLRRRRR,2454.54800213001,00:40:55
5,L,1,10,1,RRRRRLLLLL,2454.54800213001,00:40:55
5,L,1,10,2,LRLRLRLRLR,2454.54800213001,00:40:55
5,L,1,10,3,RLRLRLRLRL,2454.54800213001,00:40:55
5,L,2,1,0,L,4737.668301676801,01:18:58
5,L,2,1,1,R,4868.986405700749,01:21:09
5,L,2,2,0,LR,4206.708276708018,01:10:07
5,L,2,2,1,RL,4206.708276708018,01:10:07
5,L,2,3,0,LLR,4206.708276708018,01:10:07
5,L,2,3,1,RRL,3262.486227349692,00:54:22
5,L,2,3,2,LRL,4206.708276708018,01:10:07
5,L,2,3,3,RLR,3262.486227349692,00:54:22
5,L,2,4,0,LLRR,3262.486227349692,00:54:22
5,L,2,4,1,RRLL,3262.486227349692,00:54:22
5,L,2,4,2,LRLR,3262.486227349692,00:54:22
5,L,2,4,3,RLRL,3262.486227349692,00:54:22
5,L,2,5,0,LLLRR,3262.486227349692,00:54:22
5,L,2,5,1,RRRLL,2956.497331511052,00:49:16
5,L,2,5,2,LRLRL,3262.486227349692,00:54:22
5,L,2,5,3,RLRLR,2956.497331511052,00:49:16
5,L,2,6,0,LLLRRR,2956.497331511052,00:49:16
5,L,2,6,1,RRRLLL,2956.497331511052,00:49:16
5,L,2,6,2,LRLRLR,2956.497331511052,00:49:16
5,L,2,6,3,RLRLRL,2956.497331511052,00:49:16
5,L,2,7,0,LLLLRRR,2956.497331511052,00:49:16
5,L,2,7,1,RRRRLLL,2630.113506438863,00:43:50
5,L,2,7,2,LRLRLRL,2956.497331511052,00:49:16
5,L,2,7,3,RLRLRLR,2630.113506438863,00:43:50
5,L,2,8,0,LLLLRRRR,2630.113506438863,00:43:50
5,L,2,8,1,RRRRLLLL,2630.113506438863,00:43:50
5,L,2,8,2,LRLRLRLR,2630.113506438863,00:43:50
5,L,2,8,3,RLRLRLRL,2630.113506438863,00:43:50
5,L,2,9,0,LLLLLRRRR,2630.113506438863,00:43:50
5,L,2,9,1,RRRRRLLLL,2518.5480021300104,00:41:59
5,L,2,9,2,LRLRLRLRL,2630.113506438863,00:43:50
5,L,2,9,3,RLRLRLRLR,2518.5480021300104,00:41:59
5,L,2,10,0,LLLLLRRRRR,2518.5480021300104,00:41:59
5,L,2,10,1,RRRRRLLLLL,2518.5480021300104,00:41:59
5,L,2,10,2,LRLRLRLRLR,2518.5480021300104,00:41:59
5,L,2,10,3,RLRLRLRLRL,2518.5480021300104,00:41:59
5,L,3,1,0,L,5097.6683016768,01:24:58
5,L,3,1,1,R,5228.98640570075,01:27:09
5,L,3,2,0,LR,4494.708276708018,01:14:55
5,L,3,2,1,RL,4494.708276708018,01:14:55
5,L,3,3,0,LLR,4494.708276708018,01:14:55
5,L,3,3,1,RRL,3406.4862273496924,00:56:46
5,L,3,3,2,LRL,4494.708276708018,01:14:55
5,L,3,3,3,RLR,3406.4862273496924,00:56:46
5,L,3,4,0,LLRR,3406.4862273496924,00:56:46
5,L,3,4,1,RRLL,3406.4862273496924,00:56:46
5,L,3,4,2,LRLR,3406.4862273496924,00:56:46
5,L,3,4,3,RLRL,3406.4862273496924,00:56:46
5,L,3,5,0,LLLRR,3406.4862273496924,00:56:46
5,L,3,5,1,RRRLL,3052.497331511052,00:50:52
5,L,3,5,2,LRLRL,3406.4862273496924,00:56:46
5,L,3,5,3,RLRLR,3052.497331511052,00:50:52
5,L,3,6,0,LLLRRR,3052.497331511052,00:50:52
5,L,3,6,1,RRRLLL,3052.497331511052,00:50:52
5,L,3,6,2,LRLRLR,3052.497331511052,00:50:52
5,L,3,6,3,RLRLRL,3052.497331511052,00:50:52
5,L,3,7,0,LLLLRRR,3052.497331511052,00:50:52
5,L,3,7,1,RRRRLLL,2702.113506438863,00:45:02
5,L,3,7,2,LRLRLRL,3052.497331511052,00:50:52
5,L,3,7,3,RLRLRLR,2702.113506438863,00:45:02
5,L,3,8,0,LLLLRRRR,2702.113506438863,00:45:02
5,L,3,8,1,RRRRLLLL,2702.113506438863,00:45:02
5,L,3,8,2,LRLRLRLR,2702.113506438863,00:45:02
5,L,3,8,3,RLRLRLRL,2702.113506438863,00:45:02
5,L,3,9,0,LLLLLRRRR,2702.113506438863,00:45:02
5,L,3,9,1,RRRRRLLLL,2582.5480021300104,00:43:03
5,L,3,9,2,LRLRLRLRL,2702.113506438863,00:45:02
5,L,3,9,3,RLRLRLRLR,2582.5480021300104,00:43:03
5,L,3,10,0,LLLLLRRRRR,2582.5480021300104,00:43:03
5,L,3,10,1,RRRRRLLLLL,2582.5480021300104,00:43:03
5,L,3,10,2,LRLRLRLRLR,2582.5480021300104,00:43:03
5,L,3,10,3,RLRLRLRLRL,2582.5480021300104,00:43:03
5,L,4,1,0,L,5457.668301676802,01:30:58
5,L,4,1,1,R,5588.98640570075,01:33:09
5,L,4,2,0,LR,4782.708276708017,01:19:43
5,L,4,2,1,RL,4782.708276708017,01:19:43
5,L,4,3,0,LLR,4782.708276708017,01:19:43
5,L,4,3,1,RRL,3550.4862273496924,00:59:10
5,L,4,3,2,LRL,4782.708276708017,01:19:43
5,L,4,3,3,RLR,3550.4862273496924,00:59:10
5,L,4,4,0,LLRR,3550.4862273496924,00:59:10
5,L,4,4,1,RRLL,3550.4862273496924,00:59:10
5,L,4,4,2,LRLR,3550.4862273496924,00:59:10
5,L,4,4,3,RLRL,3550.4862273496924,00:59:10
5,L,4,5,0,LLLRR,3550.4862273496924,00:59:10
5,L,4,5,1,RRRLL,3148.497331511052,00:52:28
5,L,4,5,2,LRLRL,3550.4862273496924,00:59:10
5,L,4,5,3,RLRLR,3148.497331511052,00:52:28
5,L,4,6,0,LLLRRR,3148.497331511052,00:52:28
5,L,4,6,1,RRRLLL,3148.497331511052,00:52:28
5,L,4,6,2,LRLRLR,3148.497331511052,00:52:28
5,L,4,6,3,RLRLRL,3148.497331511052,00:52:28
5,L,4,7,0,LLLLRRR,3148.497331511052,00:52:28
5,L,4,7,1,RRRRLLL,2774.113506438863,00:46:14
5,L,4,7,2,LRLRLRL,3148.497331511052,00:52:28
5,L,4,7,3,RLRLRLR,2774.113506438863,00:46:14
5,L,4,8,0,LLLLRRRR,2774.113506438863,00:46:14
5,L,4,8,1,RRRRLLLL,2774.113506438863,00:46:14
5,L,4,8,2,LRLRLRLR,2774.113506438863,00:46:14
5,L,4,8,3,RLRLRLRL,2774.113506438863,00:46:14
5,L,4,9,0,LLLLLRRRR,2774.113506438863,00:46:14
5,L,4,9,1,RRRRRLLLL,2646.5480021300104,00:44:07
5,L,4,9,2,LRLRLRLRL,2774.113506438863,00:46:14
5,L,4,9,3,RLRLRLRLR,2646.5480021300104,00:44:07
5,L,4,10,0,LLLLLRRRRR,2646.5480021300104,00:44:07
5,L,4,10,1,RRRRRLLLLL,2646.5480021300104,00:44:07
5,L,4,10,2,LRLRLRLRLR,2646.5480021300104,00:44:07
5,L,4,10,3,RLRLRLRLRL,2646.5480021300104,00:44:07
5,L,5,1,0,L,5817.668301676802,01:36:58
5,L,5,1,1,R,5948.98640570075,01:39:09
5,L,5,2,0,LR,5070.708276708017,01:24:31
5,L,5,2,1,RL,5070.708276708017,01:24:31
5,L,5,3,0,LLR,5070.708276708017,01:24:31
5,L,5,3,1,RRL,3694.4862273496924,01:01:34
5,L,5,3,2,LRL,5070.708276708017,01:24:31
5,L,5,3,3,RLR,3694.4862273496924,01:01:34
5,L,5,4,0,LLRR,3694.4862273496924,01:01:34
5,L,5,4,1,RRLL,3694.4862273496924,01:01:34
5,L,5,4,2,LRLR,3694.4862273496924,01:01:34
5,L,5,4,3,RLRL,3694.4862273496924,01:01:34
5,L,5,5,0,LLLRR,3694.4862273496924,01:01:34
5,L,5,5,1,RRRLL,3244.4973315110515,00:54:04
5,L,5,5,2,LRLRL,3694.4862273496924,01:01:34
5,L,5,5,3,RLRLR,3244.4973315110515,00:54:04
5,L,5,6,0,LLLRRR,3244.4973315110515,00:54:04
5,L,5,6,1,RRRLLL,3244.4973315110515,00:54:04
5,L,5,6,2,LRLRLR,3244.4973315110515,00:54:04
5,L,5,6,3,RLRLRL,3244.4973315110515,00:54:04
5,L,5,7,0,LLLLRRR,3244.4973315110515,00:54:04
5,L,5,7,1,RRRRLLL,2846.113506438863,00:47:26
5,L,5,7,2,LRLRLRL,3244.4973315110515,00:54:04
5,L,5,7,3,RLRLRLR,2846.113506438863,00:47:26
5,L,5,8,0,LLLLRRRR,2846.113506438863,00:47:26
5,L,5,8,1,RRRRLLLL,2846.113506438863,00:47:26
5,L,5,8,2,LRLRLRLR,2846.113506438863,00:47:26
5,L,5,8,3,RLRLRLRL,2846.113506438863,00:47:26
5,L,5,9,0,LLLLLRRRR,2846.113506438863,00:47:26
5,L,5,9,1,RRRRRLLLL,2710.5480021300104,00:45:11
5,L,5,9,2,LRLRLRLRL,2846.113506438863,00:47:26
5,L,5,9,3,RLRLRLRLR,2710.5480021300104,00:45:11
5,L,5,10,0,LLLLLRRRRR,2710.5480021300104,00:45:11
5,L,5,10,1,RRRRRLLLLL,2710.5480021300104,00:45:11
5,L,5,10,2,LRLRLRLRLR,2710.5480021300104,00:45:11
5,L,5,10,3,RLRLRLRLRL,2710.5480021300104,00:45:11
5,L,6,1,0,L,6177.668301676801,01:42:58
5,L,6,1,1,R,6308.986405700749,01:45:09
5,L,6,2,0,LR,5358.708276708017,01:29:19
5,L,6,2,1,RL,5358.708276708017,01:29:19
5,L,6,3,0,LLR,5358.708276708017,01:29:19
5,L,6,3,1,RRL,3838.4862273496924,01:03:58
5,L,6,3,2,LRL,5358.708276708017,01:29:19
5,L,6,3,3,RLR,3838.4862273496924,01:03:58
5,L,6,4,0,LLRR,3838.4862273496924,01:03:58
5,L,6,4,1,RRLL,3838.4862273496924,01:03:58
5,L,6,4,2,LRLR,3838.4862273496924,01:03:58
5,L,6,4,3,RLRL,3838.4862273496924,01:03:58
5,L,6,5,0,LLLRR,3838.4862273496924,01:03:58
5,L,6,5,1,RRRLL,3340.4973315110515,00:55:40
5,L,6,5,2,LRLRL,3838.4862273496924,01:03:58
5,L,6,5,3,RLRLR,3340.4973315110515,00:55:40
5,L,6,6,0,LLLRRR,3340.4973315110515,00:55:40
5,L,6,6,1,RRRLLL,3340.4973315110515,00:55:40
5,L,6,6,2,LRLRLR,3340.4973315110515,00:55:40
5,L,6,6,3,RLRLRL,3340.4973315110515,00:55:40
5,L,6,7,0,LLLLRRR,3340.4973315110515,00:55:40
5,L,6,7,1,RRRRLLL,2918.113506438863,00:48:38
5,L,6,7,2,LRLRLRL,3340.4973315110515,00:55:40
5,L,6,7,3,RLRLRLR,2918.113506438863,00:48:38
5,L,6,8,0,LLLLRRRR,2918.113506438863,00:48:38
5,L,6,8,1,RRRRLLLL,2918.113506438863,00:48:38
5,L,6,8,2,LRLRLRLR,2918.113506438863,00:48:38
5,L,6,8,3,RLRLRLRL,2918.113506438863,00:48:38
5,L,6,9,0,LLLLLRRRR,2918.113506438863,00:48:38
5,L,6,9,1,RRRRRLLLL,2774.5480021300104,00:46:15
5,L,6,9,2,LRLRLRLRL,2918.113506438863,00:48:38
5,L,6,9,3,RLRLRLRLR,2774.5480021300104,00:46:15
5,L,6,10,0,LLLLLRRRRR,2774.5480021300104,00:46:15
5,L,6,10,1,RRRRRLLLLL,2774.5480021300104,00:46:15
5,L,6,10,2,LRLRLRLRLR,2774.5480021300104,00:46:15
5,L,6,10,3,RLRLRLRLRL,2774.5480021300104,00:46:15
5,L,7,1,0,L,6537.6683016768,01:48:58
5,L,7,1,1,R,6668.986405700748,01:51:09
5,L,7,2,0,LR,5646.708276708018,01:34:07
5,L,7,2,1,RL,5646.708276708018,01:34:07
5,L,7,3,0,LLR,5646.708276708018,01:34:07
5,L,7,3,1,RRL,3982.4862273496924,01:06:22
5,L,7,3,2,LRL,5646.708276708018,01:34:07
5,L,7,3,3,RLR,3982.4862273496924,01:06:22
5,L,7,4,0,LLRR,3982.4862273496924,01:06:22
5,L,7,4,1,RRLL,3982.4862273496924,01:06:22
5,L,7,4,2,LRLR,3982.4862273496924,01:06:22
5,L,7,4,3,RLRL,3982.4862273496924,01:06:22
5,L,7,5,0,LLLRR,3982.4862273496924,01:06:22
5,L,7,5,1,RRRLL,3436.4973315110515,00:57:16
5,L,7,5,2,LRLRL,3982.4862273496924,01:06:22
5,L,7,5,3,RLRLR,3436.4973315110515,00:57:16
5,L,7,6,0,LLLRRR,3436.4973315110515,00:57:16
5,L,7,6,1,RRRLLL,3436.4973315110515,00:57:16
5,L,7,6,2,LRLRLR,3436.4973315110515,00:57:16
5,L,7,6,3,RLRLRL,3436.4973315110515,00:57:16
5,L,7,7,0,LLLLRRR,3436.4973315110515,00:57:16
5,L,7,7,1,RRRRLLL,2990.113506438863,00:49:50
5,L,7,7,2,LRLRLRL,3436.4973315110515,00:57:16
5,L,7,7,3,RLRLRLR,2990.113506438863,00:49:50
5,L,7,8,0,LLLLRRRR,2990.113506438863,00:49:50
5,L,7,8,1,RRRRLLLL,2990.113506438863,00:49:50
5,L,7,8,2,LRLRLRLR,2990.113506438863,00:49:50
5,L,7,8,3,RLRLRLRL,2990.113506438863,00:49:50
5,L,7,9,0,LLLLLRRRR,2990.113506438863,00:49:50
5,L,7,9,1,RRRRRLLLL,2838.5480021300104,00:47:19
5,L,7,9,2,LRLRLRLRL,2990.113506438863,00:49:50
5,L,7,9,3,RLRLRLRLR,2838.5480021300104,00:47:19
5,L,7,10,0,LLLLLRRRRR,2838.5480021300104,00:47:19
5,L,7,10,1,RRRRRLLLLL,2838.5480021300104,00:47:19
5,L,7,10,2,LRLRLRLRLR,2838.5480021300104,00:47:19
5,L,7,10,3,RLRLRLRLRL,2838.5480021300104,00:47:19
5,L,8,1,0,L,6897.6683016768,01:54:58
5,L,8,1,1,R,7028.986405700748,01:57:09
5,L,8,2,0,LR,5934.708276708018,01:38:55
5,L,8,2,1,RL,5934.708276708018,01:38:55
5,L,8,3,0,LLR,5934.708276708018,01:38:55
5,L,8,3,1,RRL,4126.486227349693,01:08:46
5,L,8,3,2,LRL,5934.708276708018,01:38:55
5,L,8,3,3,RLR,4126.486227349693,01:08:46
5,L,8,4,0,LLRR,4126.486227349693,01:08:46
5,L,8,4,1,RRLL,4126.486227349693,01:08:46
5,L,8,4,2,LRLR,4126.486227349693,01:08:46
5,L,8,4,3,RLRL,4126.486227349693,01:08:46
5,L,8,5,0,LLLRR,4126.486227349693,01:08:46
5,L,8,5,1,RRRLL,3532.497331511051,00:58:52
5,L,8,5,2,LRLRL,4126.486227349693,01:08:46
5,L,8,5,3,RLRLR,3532.497331511051,00:58:52
5,L,8,6,0,LLLRRR,3532.497331511051,00:58:52
5,L,8,6,1,RRRLLL,3532.497331511051,00:58:52
5,L,8,6,2,LRLRLR,3532.497331511051,00:58:52
5,L,8,6,3,RLRLRL,3532.497331511051,00:58:52
5,L,8,7,0,LLLLRRR,3532.497331511051,00:58:52
5,L,8,7,1,RRRRLLL,3062.113506438863,00:51:02
5,L,8,7,2,LRLRLRL,3532.497331511051,00:58:52
5,L,8,7,3,RLRLRLR,3062.113506438863,00:51:02
5,L,8,8,0,LLLLRRRR,3062.113506438863,00:51:02
5,L,8,8,1,RRRRLLLL,3062.113506438863,00:51:02
5,L,8,8,2,LRLRLRLR,3062.113506438863,00:51:02
5,L,8,8,3,RLRLRLRL,3062.113506438863,00:51:02
5,L,8,9,0,LLLLLRRRR,3062.113506438863,00:51:02
5,L,8,9,1,RRRRRLLLL,2902.5480021300104,00:48:23
5,L,8,9,2,LRLRLRLRL,3062.113506438863,00:51:02
5,L,8,9,3,RLRLRLRLR,2902.5480021300104,00:48:23
5,L,8,10,0,LLLLLRRRRR,2902.5480021300104,00:48:23
5,L,8,10,1,RRRRRLLLLL,2902.5480021300104,00:48:23
5,L,8,10,2,LRLRLRLRLR,2902.5480021300104,00:48:23
5,L,8,10,3,RLRLRLRLRL,2902.5480021300104,00:48:23
5,L,9,1,0,L,7257.6683016768,02:00:58
5,L,9,1,1,R,7388.986405700748,02:03:09
5,L,9,2,0,LR,6222.708276708019,01:43:43
5,L,9,2,1,RL,6222.708276708019,01:43:43
5,L,9,3,0,LLR,6222.708276708019,01:43:43
5,L,9,3,1,RRL,4270.486227349693,01:11:10
5,L,9,3,2,LRL,6222.708276708019,01:43:43
5,L,9,3,3,RLR,4270.486227349693,01:11:10
5,L,9,4,0,LLRR,4270.486227349693,01:11:10
5,L,9,4,1,RRLL,4270.486227349693,01:11:10
5,L,9,4,2,LRLR,4270.486227349693,01:11:10
5,L,9,4,3,RLRL,4270.486227349693,01:11:10
5,L,9,5,0,LLLRR,4270.486227349693,01:11:10
5,L,9,5,1,RRRLL,3628.497331511051,01:00:28
5,L,9,5,2,LRLRL,4270.486227349693,01:11:10
5,L,9,5,3,RLRLR,3628.497331511051,01:00:28
5,L,9,6,0,LLLRRR,3628.497331511051,01:00:28
5,L,9,6,1,RRRLLL,3628.497331511051,01:00:28
5,L,9,6,2,LRLRLR,3628.497331511051,01:00:28
5,L,9,6,3,RLRLRL,3628.497331511051,01:00:28
5,L,9,7,0,LLLLRRR,3628.497331511051,01:00:28
5,L,9,7,1,RRRRLLL,3134.113506438863,00:52:14
5,L,9,7,2,LRLRLRL,3628.497331511051,01:00:28
5,L,9,7,3,RLRLRLR,3134.113506438863,00:52:14
5,L,9,8,0,LLLLRRRR,3134.113506438863,00:52:14
5,L,9,8,1,RRRRLLLL,3134.113506438863,00:52:14
5,L,9,8,2,LRLRLRLR,3134.113506438863,00:52:14
5,L,9,8,3,RLRLRLRL,3134.113506438863,00:52:14
5,L,9,9,0,LLLLLRRRR,3134.113506438863,00:52:14
5,L,9,9,1,RRRRRLLLL,2966.5480021300104,00:49:27
5,L,9,9,2,LRLRLRLRL,3134.113506438863,00:52:14
5,L,9,9,3,RLRLRLRLR,2966.5480021300104,00:49:27
5,L,9,10,0,LLLLLRRRRR,2966.5480021300104,00:49:27
5,L,9,10,1,RRRRRLLLLL,2966.5480021300104,00:49:27
5,L,9,10,2,LRLRLRLRLR,2966.5480021300104,00:49:27
5,L,9,10,3,RLRLRLRLRL,2966.5480021300104,00:49:27
5,L,10,1,0,L,7617.6683016768,02:06:58
5,L,10,1,1,R,7748.986405700749,02:09:09
5,L,10,2,0,LR,6510.708276708019,01:48:31
5,L,10,2,1,RL,6510.708276708019,01:48:31
5,L,10,3,0,LLR,6510.708276708019,01:48:31
5,L,10,3,1,RRL,4414.486227349693,01:13:34
5,L,10,3,2,LRL,6510.708276708019,01:48:31
5,L,10,3,3,RLR,4414.486227349693,01:13:34
5,L,10,4,0,LLRR,4414.486227349693,01:13:34
5,L,10,4,1,RRLL,4414.486227349693,01:13:34
5,L,10,4,2,LRLR,4414.486227349693,01:13:34
5,L,10,4,3,RLRL,4414.486227349693,01:13:34
5,L,10,5,0,LLLRR,4414.486227349693,01:13:34
5,L,10,5,1,RRRLL,3724.497331511051,01:02:04
5,L,10,5,2,LRLRL,4414.486227349693,01:13:34
5,L,10,5,3,RLRLR,3724.497331511051,01:02:04
5,L,10,6,0,LLLRRR,3724.497331511051,01:02:04
5,L,10,6,1,RRRLLL,3724.497331511051,01:02:04
5,L,10,6,2,LRLRLR,3724.497331511051,01:02:04
5,L,10,6,3,RLRLRL,3724.497331511051,01:02:04
5,L,10,7,0,LLLLRRR,3724.497331511051,01:02:04
5,L,10,7,1,RRRRLLL,3206.113506438863,00:53:26
5,L,10,7,2,LRLRLRL,3724.497331511051,01:02:04
5,L,10,7,3,RLRLRLR,3206.113506438863,00:53:26
5,L,10,8,0,LLLLRRRR,3206.113506438863,00:53:26
5,L,10,8,1,RRRRLLLL,3206.113506438863,00:53:26
5,L,10,8,2,LRLRLRLR,3206.113506438863,00:53:26
5,L,10,8,3,RLRLRLRL,3206.113506438863,00:53:26
5,L,10,9,0,LLLLLRRRR,3206.113506438863,00:53:26
5,L,10,9,1,RRRRRLLLL,3030.5480021300104,00:50:31
5,L,10,9,2,LRLRLRLRL,3206.113506438863,00:53:26
5,L,10,9,3,RLRLRLRLR,3030.5480021300104,00:50:31
5,L,10,10,0,LLLLLRRRRR,3030.5480021300104,00:50:31
5,L,10,10,1,RRRRRLLLLL,3030.5480021300104,00:50:31
5,L,10,10,2,LRLRLRLRLR,3030.5480021300104,00:50:31
5,L,10,10,3,RLRLRLRLRL,3030.5480021300104,00:50:31
6,BASELINE,1,1,0,L,5301.874933450712,01:28:22
6,BASELINE,1,1,1,R,5301.921174669246,01:28:22
6,BASELINE,1,2,0,LR,4482.018084603287,01:14:42
6,BASELINE,1,2,1,RL,4482.018084603287,01:14:42
6,BASELINE,1,3,0,LLR,4482.018084603287,01:14:42
6,BASELINE,1,3,1,RRL,3809.392183265372,01:03:29
6,BASELINE,1,3,2,LRL,4482.018084603287,01:14:42
6,BASELINE,1,3,3,RLR,3809.392183265372,01:03:29
6,BASELINE,1,4,0,LLRR,3809.392183265372,01:03:29
6,BASELINE,1,4,1,RRLL,3809.392183265372,01:03:29
6,BASELINE,1,4,2,LRLR,3809.392183265372,01:03:29
6,BASELINE,1,4,3,RLRL,3809.392183265372,01:03:29
6,BASELINE,1,5,0,LLLRR,3809.392183265372,01:03:29
6,BASELINE,1,5,1,RRRLL,3615.091115250065,01:00:15
6,BASELINE,1,5,2,LRLRL,3809.392183265372,01:03:29
6,BASELINE,1,5,3,RLRLR,3615.091115250065,01:00:15
6,BASELINE,1,6,0,LLLRRR,3615.091115250065,01:00:15
6,BASELINE,1,6,1,RRRLLL,3615.091115250065,01:00:15
6,BASELINE,1,6,2,LRLRLR,3615.091115250065,01:00:15
6,BASELINE,1,6,3,RLRLRL,3615.091115250065,01:00:15
6,BASELINE,1,7,0,LLLLRRR,3615.091115250065,01:00:15
6,BASELINE,1,7,1,RRRRLLL,3561.7285685911943,00:59:22
6,BASELINE,1,7,2,LRLRLRL,3615.091115250065,01:00:15
6,BASELINE,1,7,3,RLRLRLR,3561.7285685911943,00:59:22
6,BASELINE,1,8,0,LLLLRRRR,3561.7285685911943,00:59:22
6,BASELINE,1,8,1,RRRRLLLL,3561.7285685911943,00:59:22
6,BASELINE,1,8,2,LRLRLRLR,3561.7285685911943,00:59:22
6,BASELINE,1,8,3,RLRLRLRL,3561.7285685911943,00:59:22
6,BASELINE,1,9,0,LLLLLRRRR,3561.7285685911943,00:59:22
6,BASELINE,1,9,1,RRRRRLLLL,3080.6294587336174,00:51:21
6,BASELINE,1,9,2,LRLRLRLRL,3561.7285685911943,00:59:22
